id,topic,text,label,source_type,year,sentiment_score,argument_strength,word_count,contains_statistics
982396,Future of work with AI,Automation increases productivity and efficiency,pro,blog,2021,-0.76,0.65,5,0
925369,Future of work with AI,Automation increases productivity and efficiency,pro,social_media,2022,-0.11,0.85,5,1
453629,Automation impact on employment,Technology always creates more jobs than it destroys,pro,social_media,2024,-0.5,0.83,8,0
549433,Future of work with AI,AI widens economic inequality,con,news,2016,-0.56,0.62,4,1
496450,Automation impact on employment,Technology always creates more jobs than it destroys,pro,social_media,2024,0.86,0.04,8,1
765555,Automation impact on employment,Both risks and benefits exist with AI,neutral,news,2020,-0.44,0.72,7,0
360847,Automation impact on employment,AI reduces human error in industries,pro,social_media,2020,0.52,0.17,6,0
999720,AI will replace jobs,AI reduces human error in industries,pro,research,2023,-0.5,0.42,6,1
913998,Automation impact on employment,Low-skilled workers are at risk due to AI,con,news,2017,-0.13,0.57,8,1
685803,Automation impact on employment,AI is transforming industries rapidly,neutral,research,2016,0.75,0.12,5,1
186573,Automation impact on employment,AI adoption is growing worldwide,neutral,news,2019,-0.21,0.09,5,0
951936,AI will replace jobs,AI is transforming industries rapidly,neutral,research,2022,-0.14,0.7,5,0
795499,Future of work with AI,AI reduces human error in industries,pro,blog,2015,-0.35,0.82,6,1
889448,Automation impact on employment,AI will lead to massive unemployment,con,news,2020,0.73,0.56,6,1
445611,AI will replace jobs,AI adoption is growing worldwide,neutral,research,2017,0.01,0.83,5,1
863305,AI will replace jobs,AI will lead to massive unemployment,con,research,2016,0.03,0.88,6,1
944121,Automation impact on employment,AI will lead to massive unemployment,con,news,2022,-0.44,0.72,6,1
614599,Future of work with AI,AI widens economic inequality,con,blog,2023,0.81,0.04,4,1
816733,AI will replace jobs,AI will create new job opportunities,pro,news,2021,0.67,0.39,6,0
242023,Future of work with AI,Low-skilled workers are at risk due to AI,con,news,2025,-0.81,0.9,8,0
467275,AI will replace jobs,AI adoption is growing worldwide,neutral,research,2021,0.26,0.61,5,0
470060,AI will replace jobs,Automation replaces human workers,con,news,2022,0.93,0.85,4,1
467522,AI will replace jobs,Automation increases productivity and efficiency,pro,news,2017,-0.12,0.44,5,1
779416,AI will replace jobs,Automation increases productivity and efficiency,pro,blog,2015,-0.23,0.86,5,0
599126,Automation impact on employment,AI reduces human error in industries,pro,news,2020,-0.07,0.24,6,1
295001,Automation impact on employment,AI will lead to massive unemployment,con,research,2023,-0.96,0.47,6,1
268974,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,research,2017,0.97,0.13,9,0
264990,AI will replace jobs,Both risks and benefits exist with AI,neutral,social_media,2019,-0.26,0.94,7,0
803610,Future of work with AI,AI will lead to massive unemployment,con,social_media,2023,-0.09,0.32,6,0
971482,AI will replace jobs,AI adoption is growing worldwide,neutral,news,2021,-0.1,0.97,5,0
155497,Automation impact on employment,Technology always creates more jobs than it destroys,pro,research,2019,-0.15,0.45,8,1
822623,Automation impact on employment,Low-skilled workers are at risk due to AI,con,news,2025,0.93,0.52,8,1
854133,Automation impact on employment,Technology always creates more jobs than it destroys,pro,research,2023,-0.08,0.89,8,0
426449,Future of work with AI,Automation replaces human workers,con,blog,2016,-0.1,0.64,4,0
324675,Automation impact on employment,Automation replaces human workers,con,blog,2024,0.68,0.4,4,0
152543,Automation impact on employment,AI will create new job opportunities,pro,research,2019,0.96,0.68,6,1
872337,AI will replace jobs,Technology always creates more jobs than it destroys,pro,blog,2019,-0.63,0.85,8,0
500278,Automation impact on employment,Automation increases productivity and efficiency,pro,social_media,2017,-0.7,0.46,5,1
358305,Automation impact on employment,Low-skilled workers are at risk due to AI,con,blog,2017,-0.45,0.09,8,1
397977,Future of work with AI,Technology always creates more jobs than it destroys,pro,research,2021,-0.91,0.51,8,1
467797,Future of work with AI,AI will create new job opportunities,pro,social_media,2022,-0.09,0.94,6,0
805691,Future of work with AI,Automation increases productivity and efficiency,pro,news,2025,-0.49,0.64,5,1
362417,Automation impact on employment,Automation replaces human workers,con,research,2016,0.02,0.5,4,1
198002,AI will replace jobs,Automation replaces human workers,con,blog,2017,0.29,0.31,4,1
770582,Automation impact on employment,Technology always creates more jobs than it destroys,pro,social_media,2023,0.09,0.64,8,0
504969,AI will replace jobs,AI will lead to massive unemployment,con,research,2018,0.41,0.43,6,1
939995,Future of work with AI,Both risks and benefits exist with AI,neutral,social_media,2018,-0.58,0.67,7,1
677682,Future of work with AI,AI is transforming industries rapidly,neutral,social_media,2019,-0.61,0.75,5,1
221939,Future of work with AI,AI adoption is growing worldwide,neutral,social_media,2023,-0.2,0.89,5,0
276755,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,research,2021,-0.68,0.2,9,1
620407,Automation impact on employment,AI reduces human error in industries,pro,blog,2015,0.18,0.56,6,1
101981,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,blog,2024,0.45,0.92,9,0
564849,Automation impact on employment,AI will lead to massive unemployment,con,blog,2018,-0.04,0.2,6,1
409517,AI will replace jobs,Automation increases productivity and efficiency,pro,news,2016,-0.07,0.01,5,1
181328,Future of work with AI,Technology always creates more jobs than it destroys,pro,research,2025,0.73,0.92,8,0
190700,AI will replace jobs,Automation replaces human workers,con,blog,2018,0.29,0.66,4,1
386298,Future of work with AI,Technology always creates more jobs than it destroys,pro,social_media,2023,-0.9,0.32,8,0
428321,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,blog,2018,0.52,0.58,9,1
154917,Future of work with AI,AI is transforming industries rapidly,neutral,social_media,2017,0.51,0.88,5,1
988673,Automation impact on employment,Automation increases productivity and efficiency,pro,social_media,2025,-0.25,0.43,5,1
729567,Future of work with AI,Automation replaces human workers,con,research,2017,-0.62,0.66,4,1
682879,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,research,2020,0.71,0.5,9,0
228362,Future of work with AI,Technology always creates more jobs than it destroys,pro,social_media,2018,0.06,0.06,8,0
783958,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,research,2023,-0.2,0.98,9,0
540741,Future of work with AI,AI will create new job opportunities,pro,blog,2018,0.25,0.11,6,0
772856,AI will replace jobs,Both risks and benefits exist with AI,neutral,news,2018,0.93,0.72,7,0
695312,Future of work with AI,Technology always creates more jobs than it destroys,pro,research,2020,-0.51,0.36,8,1
427448,Automation impact on employment,Automation replaces human workers,con,news,2021,0.54,0.36,4,1
803457,AI will replace jobs,Both risks and benefits exist with AI,neutral,news,2015,0.77,0.45,7,1
404264,Future of work with AI,Technology always creates more jobs than it destroys,pro,research,2024,0.73,0.64,8,1
388754,Future of work with AI,AI widens economic inequality,con,social_media,2025,0.99,0.11,4,1
156896,Automation impact on employment,Automation increases productivity and efficiency,pro,research,2015,0.86,0.82,5,0
647109,Automation impact on employment,AI will lead to massive unemployment,con,blog,2019,0.18,0.96,6,1
340669,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,blog,2024,0.52,0.25,9,0
847327,Future of work with AI,AI widens economic inequality,con,news,2018,-0.91,0.36,4,0
602982,AI will replace jobs,AI will lead to massive unemployment,con,social_media,2020,0.6,0.42,6,1
429878,Future of work with AI,Automation replaces human workers,con,news,2019,0.2,0.22,4,0
576164,AI will replace jobs,Technology always creates more jobs than it destroys,pro,social_media,2023,-0.92,0.2,8,0
655319,Future of work with AI,AI adoption is growing worldwide,neutral,news,2023,-0.53,0.37,5,0
792026,AI will replace jobs,Technology always creates more jobs than it destroys,pro,news,2017,0.75,0.55,8,1
915805,Automation impact on employment,Automation increases productivity and efficiency,pro,blog,2021,-0.49,0.96,5,0
275811,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,blog,2022,0.63,0.73,9,1
690854,Automation impact on employment,Both risks and benefits exist with AI,neutral,social_media,2015,-0.74,0.63,7,0
495752,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,news,2022,0.82,0.53,9,0
324060,Future of work with AI,Both risks and benefits exist with AI,neutral,social_media,2022,-0.53,0.91,7,0
394540,Automation impact on employment,Low-skilled workers are at risk due to AI,con,research,2017,0.1,0.72,8,1
214516,AI will replace jobs,AI reduces human error in industries,pro,news,2023,-0.31,0.98,6,0
363050,AI will replace jobs,AI widens economic inequality,con,news,2020,0.45,0.96,4,1
528272,AI will replace jobs,Automation replaces human workers,con,blog,2017,0.81,0.83,4,1
436116,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,research,2024,0.51,0.89,9,1
646802,AI will replace jobs,Automation replaces human workers,con,social_media,2020,-0.7,0.08,4,1
971577,Future of work with AI,AI is transforming industries rapidly,neutral,social_media,2016,0.8,0.86,5,1
976793,Future of work with AI,Technology always creates more jobs than it destroys,pro,research,2025,-0.88,0.48,8,1
642022,Future of work with AI,AI is transforming industries rapidly,neutral,social_media,2021,0.41,0.72,5,1
858091,Future of work with AI,AI adoption is growing worldwide,neutral,news,2018,0.6,0.19,5,1
575304,Future of work with AI,AI widens economic inequality,con,blog,2019,-0.35,0.97,4,1
783430,Future of work with AI,Both risks and benefits exist with AI,neutral,social_media,2023,-0.36,0.21,7,0
353405,AI will replace jobs,AI reduces human error in industries,pro,social_media,2020,0.63,0.41,6,0
740955,Automation impact on employment,Both risks and benefits exist with AI,neutral,news,2020,-0.74,0.92,7,0
879519,Automation impact on employment,AI adoption is growing worldwide,neutral,blog,2024,0.23,0.21,5,0
210853,Future of work with AI,AI widens economic inequality,con,blog,2020,-0.8,0.25,4,1
132102,Future of work with AI,Automation increases productivity and efficiency,pro,research,2016,-0.97,0.9,5,0
714030,Future of work with AI,AI adoption is growing worldwide,neutral,news,2019,-0.58,0.94,5,0
539417,Automation impact on employment,Automation increases productivity and efficiency,pro,social_media,2022,-0.09,0.13,5,0
552626,Automation impact on employment,Both risks and benefits exist with AI,neutral,social_media,2021,-0.03,0.41,7,1
932666,AI will replace jobs,Automation replaces human workers,con,blog,2018,0.28,0.63,4,0
892596,Automation impact on employment,AI will create new job opportunities,pro,news,2018,-0.06,0.86,6,1
347063,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,blog,2020,0.51,0.66,9,1
213206,AI will replace jobs,AI is transforming industries rapidly,neutral,social_media,2018,-0.89,0.28,5,1
605417,Automation impact on employment,AI is transforming industries rapidly,neutral,social_media,2021,-0.44,0.61,5,0
407724,AI will replace jobs,AI will create new job opportunities,pro,news,2015,0.3,0.15,6,0
243782,Future of work with AI,Automation increases productivity and efficiency,pro,blog,2019,0.88,0.66,5,0
427552,Automation impact on employment,AI will lead to massive unemployment,con,news,2024,-0.28,0.43,6,1
421244,Future of work with AI,AI widens economic inequality,con,social_media,2019,-0.26,0.96,4,0
775664,Automation impact on employment,AI is transforming industries rapidly,neutral,social_media,2022,-0.56,0.61,5,0
540503,Automation impact on employment,AI adoption is growing worldwide,neutral,research,2017,-0.21,0.18,5,0
839148,Automation impact on employment,AI reduces human error in industries,pro,social_media,2024,-0.79,0.77,6,1
331351,AI will replace jobs,Low-skilled workers are at risk due to AI,con,research,2015,0.42,0.16,8,1
853298,Automation impact on employment,Automation replaces human workers,con,social_media,2019,0.84,0.46,4,0
128679,Future of work with AI,Automation replaces human workers,con,research,2020,0.99,0.47,4,0
170405,Future of work with AI,Technology always creates more jobs than it destroys,pro,research,2019,-0.12,0.34,8,1
264450,AI will replace jobs,Automation increases productivity and efficiency,pro,news,2022,-0.62,0.02,5,0
556452,AI will replace jobs,AI reduces human error in industries,pro,social_media,2015,0.83,0.37,6,1
601761,AI will replace jobs,Technology always creates more jobs than it destroys,pro,news,2019,-0.33,0.94,8,1
261547,Future of work with AI,AI reduces human error in industries,pro,social_media,2018,-0.88,0.3,6,1
768066,Future of work with AI,Technology always creates more jobs than it destroys,pro,research,2024,0.47,1.0,8,0
243796,Automation impact on employment,Technology always creates more jobs than it destroys,pro,news,2021,-0.58,0.49,8,1
909296,Automation impact on employment,AI is transforming industries rapidly,neutral,social_media,2020,0.87,0.3,5,0
